# Column 1: pressure in bar (1e-8 to 100)
# Column 2: Cr equilibrium condensation temperature in K
# Column 3: Fe equilibrium condensation temperature in K
# Column 4: Mg2SiO4 equilibrium condensation temperature in K
# Column 5: MgSiO3 equilibrium condensation temperature in K
# Column 6: Mn equilibrium condensation temperature in K
# Column 7: MnS equilibrium condensation temperature in K
# Column 8: Na2S equilibrium condensation temperature in K
# Column 9: ZnS equilibrium condensation temperature in K
# Column 10: KCl equilibrium condensation temperature in K
# Column 11: NH4SH equilibrium condensation temperature in K
# Column 12: H2S equilibrium condensation temperature in K
# Column 13: NH4H2PO4 equilibrium condensation temperature in K
1.235e+01  1654.37  2034.78  1822.93  1701.36  1080.17  1430.99  1080.17   844.67   868.20   225.38   129.65   362.52
1.558e+01  1667.88  2054.98  1835.41  1711.64  1088.70  1439.72  1088.70   849.23   874.93   227.53   131.11   365.46
1.966e+01  1681.61  2075.55  1848.06  1722.04  1097.36  1448.55  1097.36   853.84   881.76   229.71   132.60   368.44
2.480e+01  1695.55  2096.52  1860.87  1732.56  1106.16  1457.48  1106.16   858.49   888.69   231.93   134.12   371.47
3.129e+01  1709.71  2117.87  1873.86  1743.21  1115.09  1466.53  1115.09   863.20   895.73   234.19   135.67   374.55
3.948e+01  1724.09  2139.63  1887.02  1753.99  1124.15  1475.68  1124.15   867.96   902.87   236.49   137.26   377.67
4.980e+01  1738.70  2161.80  1900.36  1764.90  1133.36  1484.94  1133.36   872.76   910.12   238.83   138.88   380.85
6.283e+01  1753.54  2184.38  1913.88  1775.93  1142.70  1494.32  1142.70   877.62   917.48   241.22   140.53   384.07
7.927e+01  1768.62  2207.39  1927.58  1787.10  1152.19  1503.81  1152.19   882.53   924.95   243.65   142.22   387.35
1.000e+02  1783.94  2230.84  1941.47  1798.41  1161.83  1513.41  1161.83   887.50   932.53   246.12   143.94   390.67
